ts_utc,game_id,game_name,viewers,channels,avg_viewers,median_viewers,top1_viewers,top1_share,viewers_hors_top3,channels_hors_top3,avg_hors_top3,channels_lt10
2026-09-08T00:24:02+00:00,32982,Grand Theft Auto V,27991,268,104.4,4.0,12006,0.429,12705,265,47.9,178
2026-09-08T00:24:02+00:00,516575,VALORANT,7608,167,45.6,2,5580,0.733,1209,164,7.4,140
2026-09-08T00:24:02+00:00,509658,Just Chatting,6718,159,42.3,8,1282,0.191,4825,156,30.9,82
2026-09-08T00:24:02+00:00,27471,Minecraft,4487,47,95.5,2,4208,0.938,163,44,3.7,40
2026-09-08T00:24:02+00:00,1763263,nanos world,4170,30,139.0,7.0,1908,0.458,678,27,25.1,16
2026-09-08T00:24:02+00:00,513143,Teamfight Tactics,3706,15,247.1,9,3165,0.854,135,12,11.2,8
2026-09-08T00:24:02+00:00,441803813,Chop Chop Inc.,3214,1,3214.0,3214,3214,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,512710,Call of Duty: Warzone,2480,53,46.8,1,1416,0.571,344,50,6.9,44
2026-09-08T00:24:02+00:00,30921,Rocket League,2296,54,42.5,1.0,2090,0.91,132,51,2.6,49
2026-09-08T00:24:02+00:00,21779,League of Legends,2288,85,26.9,3,666,0.291,1019,82,12.4,57
2026-09-08T00:24:02+00:00,36799602,Clair Obscur: Expedition 33,1800,3,600.0,2,1797,0.998,0,0,0,2
2026-09-08T00:24:02+00:00,499973,Always On,1143,24,47.6,2.5,666,0.583,193,21,9.2,17
2026-09-08T00:24:02+00:00,1357871551,The Blood of Dawnwalker,1083,33,32.8,2,477,0.44,285,30,9.5,25
2026-09-08T00:24:02+00:00,518184,Phasmophobia,986,17,58.0,2,900,0.913,34,14,2.4,14
2026-09-08T00:24:02+00:00,327598602,Onimusha: Way of the Sword,970,36,26.9,2.0,299,0.308,293,33,8.9,28
2026-09-08T00:24:02+00:00,1414860634,The Binding of Isaac: Repentance,918,5,183.6,4,907,0.988,3,2,1.5,4
2026-09-08T00:24:02+00:00,814316764,Berry Bury Berry,810,1,810.0,810,810,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,33214,Fortnite,724,119,6.1,1,328,0.453,259,116,2.2,111
2026-09-08T00:24:02+00:00,498566,Slots,671,4,167.8,166.5,272,0.405,66,1,66.0,0
2026-09-08T00:24:02+00:00,32399,Counter-Strike,606,22,27.5,3.0,466,0.769,56,19,2.9,18
2026-09-08T00:24:02+00:00,17828,The Legend of Zelda: Twilight Princess,578,1,578.0,578,578,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,509663,Special Events,530,5,106.0,4,496,0.936,3,2,1.5,3
2026-09-08T00:24:02+00:00,138585,Hearthstone,492,9,54.7,3,427,0.868,12,6,2.0,7
2026-09-08T00:24:02+00:00,18846,Garry's Mod,492,14,35.1,12.5,107,0.217,182,11,16.5,6
2026-09-08T00:24:02+00:00,491487,Dead by Daylight,414,38,10.9,3.5,69,0.167,254,35,7.3,26
2026-09-08T00:24:02+00:00,20596,Dofus,379,20,18.9,4.5,110,0.29,131,17,7.7,12
2026-09-08T00:24:02+00:00,570615518,Resonance: A Plague Tale Legacy,311,10,31.1,1.5,198,0.637,9,7,1.3,8
2026-09-08T00:24:02+00:00,511224,Apex Legends,276,27,10.2,2,112,0.406,66,24,2.8,24
2026-09-08T00:24:02+00:00,624536948,EA Sports FC 26,273,39,7.0,1,85,0.311,72,36,2.0,35
2026-09-08T00:24:02+00:00,18122,World of Warcraft,260,35,7.4,3,40,0.154,158,32,4.9,26
2026-09-08T00:24:02+00:00,417752,Talk Shows & Podcasts,236,9,26.2,7,91,0.386,33,6,5.5,5
2026-09-08T00:24:02+00:00,1840896223,REANIMAL,210,1,210.0,210,210,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,490377,Sea of Thieves,207,5,41.4,4,195,0.942,3,2,1.5,4
2026-09-08T00:24:02+00:00,489401,Call of Duty: Black Ops III,202,6,33.7,7.0,162,0.802,6,3,2.0,3
2026-09-08T00:24:02+00:00,518584827,NHL 27,172,21,8.2,1,134,0.779,23,18,1.3,20
2026-09-08T00:24:02+00:00,902998079,Halloween: The Game,170,14,12.1,2.0,75,0.441,32,11,2.9,10
2026-09-08T00:24:02+00:00,515025,Overwatch,169,28,6.0,2.5,63,0.373,72,25,2.9,24
2026-09-08T00:24:02+00:00,65632,DayZ,164,13,12.6,1,139,0.848,11,10,1.1,11
2026-09-08T00:24:02+00:00,493959,Red Dead Redemption II,162,12,13.5,4.0,94,0.58,27,9,3.0,9
2026-09-08T00:24:02+00:00,2012789438,Call of Duty: Black Ops 7,157,18,8.7,1.5,43,0.274,43,15,2.9,14
2026-09-08T00:24:02+00:00,263490,Rust,142,10,14.2,7.5,83,0.585,33,7,4.7,5
2026-09-08T00:24:02+00:00,491572,Stellaris,137,1,137.0,137,137,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,0,Sans catégorie,131,57,2.3,1,53,0.405,67,54,1.2,56
2026-09-08T00:24:02+00:00,512953,ELDEN RING,126,17,7.4,3,28,0.222,51,14,3.6,11
2026-09-08T00:24:02+00:00,93798731,F1 25,119,7,17.0,2,80,0.672,5,4,1.2,5
2026-09-08T00:24:02+00:00,8054,Mario Paint,111,1,111.0,111,111,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,73586,Outlast,110,1,110.0,110,110,1.0,0,0,0,0
2026-09-08T00:24:02+00:00,1910993272,Bodycam,110,2,55.0,55.0,104,0.945,0,0,0,1
2026-09-08T00:24:02+00:00,1441208453,Once Human,110,36,3.1,1.0,16,0.145,68,33,2.1,32
2026-09-08T00:24:02+00:00,464339927,ARC Raiders,107,15,7.1,3,24,0.224,47,12,3.9,10
2026-09-08T00:24:02+00:00,490655,Pokémon GO,101,3,33.7,7,93,0.921,0,0,0,2
2026-09-08T05:14:22+00:00,509658,Just Chatting,2640,40,66.0,15.5,664,0.252,1206,37,32.6,18
2026-09-08T05:14:22+00:00,327598602,Onimusha: Way of the Sword,1820,9,202.2,2,1580,0.868,59,6,9.8,5
2026-09-08T05:14:22+00:00,21779,League of Legends,1163,23,50.6,4,473,0.407,225,20,11.2,15
2026-09-08T05:14:22+00:00,417752,Talk Shows & Podcasts,968,5,193.6,7,876,0.905,2,2,1.0,3
2026-09-08T05:14:22+00:00,499973,Always On,953,23,41.4,3,474,0.497,184,20,9.2,17
2026-09-08T05:14:22+00:00,32982,Grand Theft Auto V,603,24,25.1,7.0,133,0.221,232,21,11.0,14
2026-09-08T05:14:22+00:00,498566,Slots,480,2,240.0,240.0,244,0.508,0,0,0,0
2026-09-08T05:14:22+00:00,513143,Teamfight Tactics,461,11,41.9,3,330,0.716,23,8,2.9,7
2026-09-08T05:14:22+00:00,138585,Hearthstone,327,2,163.5,163.5,326,0.997,0,0,0,1
2026-09-08T05:14:22+00:00,1357871551,The Blood of Dawnwalker,327,5,65.4,15,200,0.612,5,2,2.5,2
2026-09-08T05:14:22+00:00,509672,IRL,315,6,52.5,42.0,134,0.425,14,3,4.7,2
2026-09-08T05:14:22+00:00,516575,VALORANT,301,19,15.8,4,162,0.538,71,16,4.4,14
2026-09-08T05:14:22+00:00,10081,Kingdom Hearts,294,1,294.0,294,294,1.0,0,0,0,0
2026-09-08T05:14:22+00:00,509660,Art,238,5,47.6,10,198,0.832,19,2,9.5,1
2026-09-08T05:14:22+00:00,33214,Fortnite,216,24,9.0,1.0,112,0.519,45,21,2.1,20
2026-09-08T05:14:22+00:00,490377,Sea of Thieves,189,2,94.5,94.5,142,0.751,0,0,0,0
2026-09-08T05:14:22+00:00,2013539540,Blue Prince,175,1,175.0,175,175,1.0,0,0,0,0
2026-09-08T05:14:22+00:00,32399,Counter-Strike,153,5,30.6,4,139,0.908,5,2,2.5,4
2026-09-08T05:14:22+00:00,1282866981,Delta Force,122,10,12.2,5.0,44,0.361,28,7,4.0,6
2026-09-08T05:14:22+00:00,17828,The Legend of Zelda: Twilight Princess,115,2,57.5,57.5,113,0.983,0,0,0,1
2026-09-08T05:14:22+00:00,1840536160,Gurei,100,1,100.0,100,100,1.0,0,0,0,0
2026-09-08T05:14:22+00:00,20596,Dofus,100,7,14.3,10,49,0.49,19,4,4.8,3
2026-09-08T10:05:01+00:00,509658,Just Chatting,18446,99,186.3,15,4819,0.261,8133,96,84.7,40
2026-09-08T10:05:01+00:00,21779,League of Legends,9915,100,99.2,2.5,2999,0.302,2976,97,30.7,76
2026-09-08T10:05:01+00:00,31339,Project Zomboid,4109,14,293.5,10.0,3803,0.926,151,11,13.7,6
2026-09-08T10:05:01+00:00,132735846,ZEVENT,3107,2,1553.5,1553.5,1660,0.534,0,0,0,0
2026-09-08T10:05:01+00:00,513143,Teamfight Tactics,3050,25,122.0,3,1541,0.505,400,22,18.2,17
2026-09-08T10:05:01+00:00,516575,VALORANT,1878,138,13.6,2.0,250,0.133,1203,135,8.9,111
2026-09-08T10:05:01+00:00,20596,Dofus,1793,21,85.4,4,870,0.485,217,18,12.1,13
2026-09-08T10:05:01+00:00,1357871551,The Blood of Dawnwalker,1610,44,36.6,2.5,669,0.416,486,41,11.9,28
2026-09-08T10:05:01+00:00,499973,Always On,1520,23,66.1,6,815,0.536,213,20,10.7,15
2026-09-08T10:05:01+00:00,32399,Counter-Strike,1512,22,68.7,2.5,1190,0.787,102,19,5.4,15
2026-09-08T10:05:01+00:00,491572,Stellaris,1363,1,1363.0,1363,1363,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,327598602,Onimusha: Way of the Sword,1252,32,39.1,2.0,714,0.57,202,29,7.0,24
2026-09-08T10:05:01+00:00,33214,Fortnite,1211,72,16.8,2.0,325,0.268,426,69,6.2,61
2026-09-08T10:05:01+00:00,138585,Hearthstone,1196,13,92.0,7,831,0.695,59,10,5.9,9
2026-09-08T10:05:01+00:00,18122,World of Warcraft,1087,42,25.9,3.5,392,0.361,368,39,9.4,26
2026-09-08T10:05:01+00:00,602040818,NBA 2K27,881,9,97.9,3,858,0.974,11,6,1.8,8
2026-09-08T10:05:01+00:00,263490,Rust,878,10,87.8,25.5,628,0.715,102,7,14.6,4
2026-09-08T10:05:01+00:00,511224,Apex Legends,670,30,22.3,1.0,516,0.77,70,27,2.6,26
2026-09-08T10:05:01+00:00,27471,Minecraft,631,29,21.8,2,467,0.74,71,26,2.7,23
2026-09-08T10:05:01+00:00,512710,Call of Duty: Warzone,631,46,13.7,1.5,342,0.542,159,43,3.7,38
2026-09-08T10:05:01+00:00,32982,Grand Theft Auto V,605,40,15.1,5.0,116,0.192,326,37,8.8,28
2026-09-08T10:05:01+00:00,512953,ELDEN RING,587,14,41.9,1.0,547,0.932,19,11,1.7,11
2026-09-08T10:05:01+00:00,1282866981,Delta Force,571,23,24.8,2,265,0.464,152,20,7.6,16
2026-09-08T10:05:01+00:00,509672,IRL,553,12,46.1,16.0,346,0.626,94,9,10.4,5
2026-09-08T10:05:01+00:00,498566,Slots,502,2,251.0,251.0,261,0.52,0,0,0,0
2026-09-08T10:05:01+00:00,65632,DayZ,483,10,48.3,9.0,251,0.52,32,7,4.6,5
2026-09-08T10:05:01+00:00,491487,Dead by Daylight,445,24,18.5,4.0,318,0.715,90,21,4.3,19
2026-09-08T10:05:01+00:00,902998079,Halloween: The Game,409,5,81.8,38,310,0.758,4,2,2.0,2
2026-09-08T10:05:01+00:00,509660,Art,349,34,10.3,7.5,41,0.117,244,31,7.9,20
2026-09-08T10:05:01+00:00,464339927,ARC Raiders,330,11,30.0,4,254,0.77,20,8,2.5,9
2026-09-08T10:05:01+00:00,24241,FINAL FANTASY XIV ONLINE,328,29,11.3,4,82,0.25,167,26,6.4,20
2026-09-08T10:05:01+00:00,21222,Max Payne 3,312,1,312.0,312,312,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,0,Sans catégorie,300,56,5.4,1.0,184,0.613,85,53,1.6,52
2026-09-08T10:05:01+00:00,417528,Albion Online,290,5,58.0,30,151,0.521,17,2,8.5,1
2026-09-08T10:05:01+00:00,71375,Star Citizen,277,9,30.8,14,110,0.397,38,6,6.3,4
2026-09-08T10:05:01+00:00,570615518,Resonance: A Plague Tale Legacy,275,9,30.6,2,227,0.825,9,6,1.5,6
2026-09-08T10:05:01+00:00,490377,Sea of Thieves,265,5,53.0,32,192,0.725,7,2,3.5,2
2026-09-08T10:05:01+00:00,26476,TERA,258,3,86.0,5,252,0.977,0,0,0,2
2026-09-08T10:05:01+00:00,417752,Talk Shows & Podcasts,231,8,28.9,1.0,170,0.736,2,5,0.4,5
2026-09-08T10:05:01+00:00,91419,Metal Gear Solid V: The Phantom Pain,228,1,228.0,228,228,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,30921,Rocket League,218,27,8.1,2,85,0.39,48,24,2.0,24
2026-09-08T10:05:01+00:00,1702520304,Path of Exile 2,208,12,17.3,4.0,80,0.385,33,9,3.7,8
2026-09-08T10:05:01+00:00,489111,Summoners War: Sky Arena,206,3,68.7,45,155,0.752,0,0,0,1
2026-09-08T10:05:01+00:00,509538,Animal Crossing: New Horizons,189,5,37.8,31,82,0.434,27,2,13.5,1
2026-09-08T10:05:01+00:00,369252,The Sims 4,186,6,31.0,9.5,121,0.651,18,3,6.0,3
2026-09-08T10:05:01+00:00,1494074023,Lycans,181,4,45.2,34.5,103,0.569,9,1,9.0,1
2026-09-08T10:05:01+00:00,460630,Rainbow Six Siege,180,19,9.5,2,49,0.272,59,16,3.7,14
2026-09-08T10:05:01+00:00,624536948,EA Sports FC 26,169,20,8.4,2.0,66,0.391,56,17,3.3,15
2026-09-08T10:05:01+00:00,515025,Overwatch,155,13,11.9,4,55,0.355,37,10,3.7,10
2026-09-08T10:05:01+00:00,509667,Food & Drink,154,2,77.0,77.0,134,0.87,0,0,0,0
2026-09-08T10:05:01+00:00,715052357,Nine Sols,150,1,150.0,150,150,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,490655,Pokémon GO,142,2,71.0,71.0,72,0.507,0,0,0,0
2026-09-08T10:05:01+00:00,1441208453,Once Human,141,22,6.4,1.0,32,0.227,56,19,2.9,18
2026-09-08T10:05:01+00:00,518203,Sports,139,4,34.8,1.0,136,0.978,1,1,1.0,3
2026-09-08T10:05:01+00:00,27546,World of Tanks,136,6,22.7,13.0,71,0.522,18,3,6.0,3
2026-09-08T10:05:01+00:00,1599346425,Co-working & Studying,120,13,9.2,7,37,0.308,52,10,5.2,8
2026-09-08T10:05:01+00:00,2083,RuneScape,112,1,112.0,112,112,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,1515862749,Disney Dreamlight Valley,110,8,13.8,3.5,75,0.682,13,5,2.6,6
2026-09-08T10:05:01+00:00,10081,Kingdom Hearts,109,1,109.0,109,109,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,519224,Sorare,107,1,107.0,107,107,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,209738946,Wuthering Waves,107,1,107.0,107,107,1.0,0,0,0,0
2026-09-08T10:05:01+00:00,513181,Genshin Impact,103,11,9.4,5,33,0.32,30,8,3.8,8
2026-09-08T14:31:25+00:00,509658,Just Chatting,45504,465,97.9,5,10129,0.223,24769,462,53.6,304
2026-09-08T14:31:25+00:00,21779,League of Legends,9829,164,59.9,2.0,4211,0.428,3791,161,23.5,130
2026-09-08T14:31:25+00:00,509663,Special Events,7589,97,78.2,4,2215,0.292,3940,94,41.9,65
2026-09-08T14:31:25+00:00,516575,VALORANT,6460,338,19.1,2.0,2410,0.373,3005,335,9.0,296
2026-09-08T14:31:25+00:00,1357871551,The Blood of Dawnwalker,5373,73,73.6,2,2431,0.452,540,70,7.7,57
2026-09-08T14:31:25+00:00,20596,Dofus,2063,36,57.3,4.0,782,0.379,338,33,10.2,25
2026-09-08T14:31:25+00:00,513143,Teamfight Tactics,1814,31,58.5,4,585,0.322,300,28,10.7,24
2026-09-08T14:31:25+00:00,18122,World of Warcraft,1747,49,35.7,6,638,0.365,487,46,10.6,30
2026-09-08T14:31:25+00:00,132735846,ZEVENT,1688,4,422.0,4.5,1677,0.993,2,1,2.0,3
2026-09-08T14:31:25+00:00,504921,Dragon Ball Legends,1483,2,741.5,741.5,1338,0.902,0,0,0,0
2026-09-08T14:31:25+00:00,499973,Always On,1453,22,66.0,3.0,1009,0.694,102,19,5.4,16
2026-09-08T14:31:25+00:00,138585,Hearthstone,1306,9,145.1,5,707,0.541,19,6,3.2,6
2026-09-08T14:31:25+00:00,33214,Fortnite,1243,150,8.3,1.0,356,0.286,543,147,3.7,138
2026-09-08T14:31:25+00:00,32982,Grand Theft Auto V,1210,93,13.0,2,236,0.195,771,90,8.6,69
2026-09-08T14:31:25+00:00,263490,Rust,1140,9,126.7,30,857,0.752,98,6,16.3,4
2026-09-08T14:31:25+00:00,509672,IRL,1124,10,112.4,5.0,516,0.459,56,7,8.0,6
2026-09-08T14:31:25+00:00,32399,Counter-Strike,1085,50,21.7,2.0,258,0.238,445,47,9.5,40
2026-09-08T14:31:25+00:00,31339,Project Zomboid,1047,23,45.5,5,618,0.59,121,20,6.0,16
2026-09-08T14:31:25+00:00,417528,Albion Online,1021,14,72.9,14.0,504,0.494,246,11,22.4,7
2026-09-08T14:31:25+00:00,30921,Rocket League,959,58,16.5,2.0,366,0.382,239,55,4.3,51
2026-09-08T14:31:25+00:00,491962037,Big Ambitions,891,3,297.0,131,754,0.846,0,0,0,1
2026-09-08T14:31:25+00:00,464339927,ARC Raiders,873,24,36.4,2.0,499,0.572,63,21,3.0,20
2026-09-08T14:31:25+00:00,511224,Apex Legends,862,61,14.1,1,396,0.459,155,58,2.7,55
2026-09-08T14:31:25+00:00,1282866981,Delta Force,736,24,30.7,3.5,461,0.626,149,21,7.1,17
2026-09-08T14:31:25+00:00,0,Sans catégorie,662,87,7.6,1,299,0.452,152,84,1.8,81
2026-09-08T14:31:25+00:00,498566,Slots,628,4,157.0,173.0,261,0.416,21,1,21.0,0
2026-09-08T14:31:25+00:00,509660,Art,612,57,10.7,6,126,0.206,422,54,7.8,35
2026-09-08T14:31:25+00:00,27471,Minecraft,575,90,6.4,2.0,146,0.254,323,87,3.7,81
2026-09-08T14:31:25+00:00,624536948,EA Sports FC 26,563,38,14.8,1.0,448,0.796,68,35,1.9,36
2026-09-08T14:31:25+00:00,19745,Pokémon Platinum Version,558,1,558.0,558,558,1.0,0,0,0,0
2026-09-08T14:31:25+00:00,65632,DayZ,479,15,31.9,2,395,0.825,27,12,2.2,12
2026-09-08T14:31:25+00:00,512710,Call of Duty: Warzone,469,67,7.0,1,209,0.446,162,64,2.5,61
2026-09-08T14:31:25+00:00,515025,Overwatch,447,58,7.7,3.0,164,0.367,237,55,4.3,46
2026-09-08T14:31:25+00:00,491487,Dead by Daylight,446,45,9.9,5,155,0.348,230,42,5.5,36
2026-09-08T14:31:25+00:00,2067181260,The Legend of Zelda: Ocarina of Time,436,6,72.7,5.0,388,0.89,6,3,2.0,4
2026-09-08T14:31:25+00:00,1832841853,Mortal Shell II,417,8,52.1,1.5,384,0.921,6,5,1.2,6
2026-09-08T14:31:25+00:00,24241,FINAL FANTASY XIV ONLINE,407,43,9.5,3,80,0.197,261,40,6.5,31
2026-09-08T14:31:25+00:00,490377,Sea of Thieves,389,11,35.4,11,281,0.722,62,8,7.8,5
2026-09-08T14:31:25+00:00,489111,Summoners War: Sky Arena,381,5,76.2,8,209,0.549,3,2,1.5,3
2026-09-08T14:31:25+00:00,902998079,Halloween: The Game,362,18,20.1,4.0,129,0.356,75,15,5.0,13
2026-09-08T14:31:25+00:00,513181,Genshin Impact,331,20,16.6,2.5,138,0.417,86,17,5.1,14
2026-09-08T14:31:25+00:00,1702520304,Path of Exile 2,330,25,13.2,5,118,0.358,133,22,6.0,18
2026-09-08T14:31:25+00:00,1571431378,Map Map: A Game About Maps,314,1,314.0,314,314,1.0,0,0,0,0
2026-09-08T14:31:25+00:00,491931,Escape from Tarkov,285,17,16.8,6,142,0.498,73,14,5.2,12
2026-09-08T14:31:25+00:00,1441208453,Once Human,260,54,4.8,2.0,73,0.281,128,51,2.5,49
2026-09-08T14:31:25+00:00,2060730947,Le Mans Ultimate,256,11,23.3,5,101,0.395,23,8,2.9,8
2026-09-08T14:31:25+00:00,1763263,nanos world,244,2,122.0,122.0,140,0.574,0,0,0,0
2026-09-08T14:31:25+00:00,508798,Warhammer,235,4,58.8,3.0,228,0.97,1,1,1.0,3
2026-09-08T14:31:25+00:00,493959,Red Dead Redemption II,229,21,10.9,3,91,0.397,77,18,4.3,16
