ts_utc,game_id,game_name,viewers,channels,avg_viewers,median_viewers,top1_viewers,top1_share,viewers_hors_top3,channels_hors_top3,avg_hors_top3,channels_lt10
2026-09-01T07:40:41+00:00,1228709591,A Plague Tale: Requiem,234,1,234.0,234,234,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,512710,Call of Duty: Warzone,220,25,8.8,1,60,0.273,83,22,3.8,19
2026-09-01T07:40:41+00:00,65632,DayZ,207,6,34.5,5.0,182,0.879,8,3,2.7,4
2026-09-01T07:40:41+00:00,509673,Makers & Crafting,198,1,198.0,198,198,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,263490,Rust,190,5,38.0,7,170,0.895,3,2,1.5,3
2026-09-01T07:40:41+00:00,858993108,Serious Sam: Shatterverse,165,1,165.0,165,165,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,417528,Albion Online,160,6,26.7,5.0,107,0.669,8,3,2.7,4
2026-09-01T07:40:41+00:00,498592,I'm Only Sleeping,153,7,21.9,22,66,0.431,31,4,7.8,3
2026-09-01T07:40:41+00:00,27471,Minecraft,144,29,5.0,2,50,0.347,68,26,2.6,24
2026-09-01T07:40:41+00:00,624536948,EA Sports FC 26,139,14,9.9,2.5,106,0.763,21,11,1.9,13
2026-09-01T07:40:41+00:00,24241,FINAL FANTASY XIV ONLINE,136,11,12.4,9,30,0.221,60,8,7.5,6
2026-09-01T07:40:41+00:00,1477822963,Detective Sherlock: Shadow Stalker,132,1,132.0,132,132,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,735904419,ARK: Survival Ascended,130,2,65.0,65.0,125,0.962,0,0,0,1
2026-09-01T07:40:41+00:00,844474088,Boxes: Lost Fragments,127,1,127.0,127,127,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,27284,Retro,121,7,17.3,9,77,0.636,22,4,5.5,4
2026-09-01T07:40:41+00:00,1441208453,Once Human,114,25,4.6,2,27,0.237,58,22,2.6,21
2026-09-01T07:40:41+00:00,518203,Sports,109,3,36.3,4,104,0.954,0,0,0,2
2026-09-01T07:40:41+00:00,5258,Wario World,107,1,107.0,107,107,1.0,0,0,0,0
2026-09-01T07:40:41+00:00,513181,Genshin Impact,100,11,9.1,5,28,0.28,27,8,3.4,8
