ts_utc,game_id,game_name,viewers,channels,avg_viewers,median_viewers,top1_viewers,top1_share,viewers_hors_top3,channels_hors_top3,avg_hors_top3,channels_lt10
2026-09-05T01:24:27+00:00,132735846,ZEVENT,179895,75,2398.6,214,29445,0.164,104557,72,1452.2,6
2026-09-05T01:24:27+00:00,32982,Grand Theft Auto V,7720,194,39.8,4.0,1105,0.143,5222,191,27.3,135
2026-09-05T01:24:27+00:00,509658,Just Chatting,4484,113,39.7,10,1050,0.234,2690,110,24.5,56
2026-09-05T01:24:27+00:00,509672,IRL,4479,11,407.2,31,2950,0.659,402,8,50.2,4
2026-09-05T01:24:27+00:00,30921,Rocket League,2210,46,48.0,1.0,2089,0.945,89,43,2.1,44
2026-09-05T01:24:27+00:00,21779,League of Legends,1968,79,24.9,3,347,0.176,1157,76,15.2,53
2026-09-05T01:24:27+00:00,516575,VALORANT,1607,135,11.9,2,408,0.254,663,132,5.0,118
2026-09-05T01:24:27+00:00,327598602,Onimusha: Way of the Sword,1393,24,58.0,2.0,656,0.471,163,21,7.8,17
2026-09-05T01:24:27+00:00,518584827,NHL 27,1174,46,25.5,1.0,921,0.784,128,43,3.0,39
2026-09-05T01:24:27+00:00,1763263,nanos world,1037,7,148.1,102,444,0.428,159,4,39.8,1
2026-09-05T01:24:27+00:00,1669431183,DJs,620,8,77.5,14.0,504,0.813,43,5,8.6,3
2026-09-05T01:24:27+00:00,498566,Slots,615,6,102.5,45.0,254,0.413,44,3,14.7,1
2026-09-05T01:24:27+00:00,624536948,EA Sports FC 26,479,45,10.6,1,147,0.307,152,42,3.6,40
2026-09-05T01:24:27+00:00,1357871551,The Blood of Dawnwalker,476,29,16.4,3,178,0.374,140,26,5.4,22
2026-09-05T01:24:27+00:00,33214,Fortnite,422,104,4.1,1.0,143,0.339,204,101,2.0,99
2026-09-05T01:24:27+00:00,499973,Always On,391,21,18.6,1,152,0.389,90,18,5.0,16
2026-09-05T01:24:27+00:00,1702520304,Path of Exile 2,373,25,14.9,3,108,0.29,144,22,6.5,18
2026-09-05T01:24:27+00:00,512710,Call of Duty: Warzone,367,48,7.6,2.0,100,0.272,159,45,3.5,39
2026-09-05T01:24:27+00:00,65632,DayZ,357,10,35.7,1.0,343,0.961,8,7,1.1,9
